acousticness,loudness,music_genre
0.0109,-7.065,Electronic
1.87e-05,-1.947,Electronic
0.0692,-10.42,Electronic
0.769,-13.068,Electronic
0.00258,-2.084,Electronic
0.225,-8.454,Electronic
0.0692,-4.705,Electronic
0.0108,-10.752,Electronic
0.0019199999999999,-6.531000000000001,Electronic
0.0132,-12.086,Electronic
0.128,-8.351,Electronic
0.0285,-3.851,Electronic
0.0688,-4.204,Electronic
0.018,-8.597999999999999,Electronic
0.00827,-0.988,Electronic
0.000146,-2.329,Electronic
0.7959999999999999,-8.083,Electronic
0.0222,-5.257999999999999,Electronic
0.0102,-3.847,Electronic
0.0727,-5.4110000000000005,Electronic
0.00216,-3.997,Electronic
0.247,-6.3870000000000005,Electronic
0.1119999999999999,-3.175,Electronic
0.121,-6.093999999999999,Electronic
0.0012,-5.48,Electronic
0.205,-11.649,Electronic
0.626,-10.746,Electronic
0.00104,-6.686,Electronic
0.0512,-4.675,Electronic
0.637,-6.377000000000001,Electronic
0.69,-19.994,Electronic
0.149,-8.294,Electronic
0.0038299999999999,-1.579,Electronic
0.00336,-6.471,Electronic
0.0929,-15.491,Electronic
0.7829999999999999,-9.087,Electronic
0.0439,-5.702999999999999,Electronic
0.0184,-5.659,Electronic
0.0018,-2.484,Electronic
0.525,-14.044,Electronic
0.12,-7.02,Electronic
1.87e-05,-5.263,Electronic
0.155,-6.896,Electronic
0.0186,-8.462,Electronic
0.0807,-14.097,Electronic
0.00252,-11.778,Electronic
0.00854,-8.639,Electronic
0.146,-6.6,Electronic
0.0535,-8.208,Electronic
0.149,-7.67,Electronic
0.0374,-4.342,Electronic
0.00735,-2.983,Electronic
0.0206,-10.585,Electronic
0.16,-7.271,Electronic
0.251,-9.212,Electronic
0.0143,-11.255999999999998,Electronic
0.0232,-10.503,Electronic
0.196,-11.098,Electronic
0.0213,-9.969,Electronic
0.00366,-7.25,Electronic
0.00932,-4.5360000000000005,Electronic
0.0659,-8.173,Electronic
0.00308,-7.945,Electronic
0.0382,-7.417999999999999,Electronic
3.5100000000000006e-05,-6.107,Electronic
0.000388,-5.016,Electronic
0.0407,-6.019,Electronic
0.00343,-0.7709999999999999,Electronic
0.0362,-3.812,Electronic
0.136,-3.45,Electronic
0.602,-17.887,Electronic
7.6e-05,-2.968,Electronic
0.0001189999999999,-8.158999999999999,Electronic
0.00031,-2.672,Electronic
0.0839,-7.827999999999999,Electronic
0.0127,-10.889,Electronic
0.026,-5.635,Electronic
2.95e-05,-3.642,Electronic
0.000304,-2.804,Electronic
0.0989,-6.355,Electronic
0.0108,-5.06,Electronic
0.0212,-4.501,Electronic
0.0697,-5.471,Electronic
0.121,-1.211,Electronic
0.00701,-8.024,Electronic
0.0582,-3.882,Electronic
0.0539,-4.163,Electronic
0.00185,-5.256,Electronic
0.00725,-10.173,Electronic
0.0906,-3.1180000000000003,Electronic
0.00662,-6.933,Electronic
0.5920000000000001,-9.759,Electronic
0.0209,-7.707000000000001,Electronic
0.000179,-4.941,Electronic
0.0237,-9.578,Electronic
0.0198,-10.485,Electronic
0.0007379999999999,-6.398,Electronic
0.0268,-3.71,Electronic
0.0217,-3.783,Electronic
0.00182,-10.651,Electronic
0.00117,-2.56,Electronic
0.000356,-5.774,Electronic
0.00775,-5.8020000000000005,Electronic
0.103,-2.486,Electronic
0.000266,-6.696000000000001,Electronic
0.0078599999999999,-8.414,Electronic
1.46e-05,-4.359,Electronic
0.0575,-8.972000000000001,Electronic
0.0007599999999999,-7.568,Electronic
0.00149,-1.233,Electronic
0.00471,-0.586,Electronic
0.113,-7.327999999999999,Electronic
0.25,-3.401,Electronic
0.0262,-2.32,Electronic
0.00981,-8.324,Electronic
0.0306,-5.257999999999999,Electronic
0.00824,-1.937,Electronic
0.00695,-3.528,Electronic
0.00026,-5.216,Electronic
0.00729,-8.963,Electronic
0.0145,-5.908,Electronic
0.268,-17.711,Electronic
0.0121,-6.386,Electronic
0.000348,-5.84,Electronic
0.118,-7.906000000000001,Electronic
0.7509999999999999,-16.159000000000002,Electronic
0.314,-6.202999999999999,Electronic
0.0335,-8.919,Electronic
0.0575,-8.776,Electronic
0.00792,-1.406,Electronic
0.00283,-6.886,Electronic
0.0039299999999999,-2.446,Electronic
0.00821,-4.428999999999999,Electronic
0.00326,-2.584,Electronic
0.00149,-3.68,Electronic
0.0277,-12.046,Electronic
0.514,-9.759,Electronic
0.000268,-2.307,Electronic
0.161,-6.477,Electronic
0.0325,-9.994,Electronic
0.0629,-5.398,Electronic
0.00548,-6.327000000000001,Electronic
0.00457,-5.032,Electronic
0.00262,-4.763999999999999,Electronic
0.00862,-7.966,Electronic
0.0378,-9.772,Electronic
0.307,-15.28,Electronic
0.6759999999999999,-10.949000000000002,Electronic
0.0684,-4.678,Electronic
0.186,-14.512,Electronic
0.00279,-1.871,Electronic
0.0838,-8.005,Electronic
0.00198,-6.763999999999999,Electronic
0.0935,-4.18,Electronic
0.00644,-13.939,Electronic
0.000551,-4.091,Electronic
0.0297,-1.7990000000000002,Electronic
0.178,-6.309,Electronic
0.127,-6.394,Electronic
0.6920000000000001,-14.707,Electronic
0.765,-8.507,Electronic
0.213,-4.428,Electronic
0.351,-11.903,Electronic
0.0549,-4.809,Electronic
0.00492,-8.711,Electronic
0.0142,-4.437,Electronic
0.00336,-4.862,Electronic
0.00792,-9.593,Electronic
0.0587,-6.928,Electronic
0.273,-5.049,Electronic
0.0251,-6.37,Electronic
0.00656,-5.484,Electronic
0.667,-12.996,Electronic
0.03,-9.336,Electronic
0.00258,0.598,Electronic
0.251,-5.76,Electronic
0.103,-10.513,Electronic
0.2289999999999999,-12.498,Electronic
0.0181,-1.669,Electronic
0.106,-5.547000000000001,Electronic
0.0254,-2.112,Electronic
0.0008449999999999,-5.585,Electronic
0.00188,-3.924,Electronic
0.0891,-5.87,Electronic
0.83,-10.463,Electronic
8.63e-05,-1.754,Electronic
0.691,-8.84,Electronic
0.0255,-8.338,Electronic
0.2,-14.635,Electronic
0.000778,-12.639,Electronic
0.22,-4.538,Electronic
0.0187,-4.985,Electronic
0.0144,-2.063,Electronic
0.7659999999999999,-10.864,Electronic
0.0417,-7.803,Electronic
0.0298,-10.469,Electronic
0.2019999999999999,-10.234,Electronic
0.0741,-10.005,Electronic
0.0261,-10.561,Electronic
0.425,-7.111000000000001,Electronic
0.3879999999999999,-9.187,Electronic
0.0546,-10.588,Electronic
0.00649,-4.782,Electronic
0.12,-10.982,Electronic
0.00146,-9.044,Electronic
0.0513,-13.215,Electronic
0.0288,-3.801,Electronic
0.431,-3.4,Electronic
0.000843,-1.694,Electronic
0.00875,-4.343999999999999,Electronic
0.0519,-10.699000000000002,Electronic
0.477,-12.659,Electronic
0.276,-10.731,Electronic
0.0486,-2.546,Electronic
0.00187,-8.455,Electronic
0.0586,-13.723,Electronic
0.00468,-6.721,Electronic
0.00314,-3.37,Electronic
0.0188,-2.446,Electronic
0.00597,-6.0920000000000005,Electronic
0.0119,-5.919,Electronic
0.2789999999999999,-4.0680000000000005,Electronic
0.0242,-4.118,Electronic
0.0324,-13.444,Electronic
0.0021,-7.987,Electronic
0.00929,-4.808,Electronic
0.195,-7.15,Electronic
6.18e-05,-5.257000000000001,Electronic
0.0115,-3.724,Electronic
0.552,-8.702,Electronic
0.2289999999999999,-5.959,Electronic
0.00303,-6.542999999999999,Electronic
0.3979999999999999,-7.587000000000001,Electronic
0.00229,-3.872,Electronic
0.0219,-7.669,Electronic
0.1669999999999999,-7.577000000000001,Electronic
0.0636,-4.407,Electronic
0.0664,-5.303,Electronic
0.263,-5.903,Electronic
2.84e-05,-5.619,Electronic
0.124,-6.365,Electronic
6.37e-05,-6.402,Electronic
0.00488,-2.353,Electronic
0.144,-3.741,Electronic
0.00123,-4.761,Electronic
0.0318,-3.942,Electronic
0.0422,-9.568,Electronic
0.261,-12.666,Electronic
0.591,-15.485,Electronic
0.0354,-4.908,Electronic
0.0613,-3.248,Electronic
0.497,-4.412,Electronic
0.639,-13.603,Electronic
0.103,-7.891,Electronic
0.00412,-6.562,Electronic
0.496,-6.839,Electronic
0.000619,-4.988,Electronic
0.0241,-8.389,Electronic
0.0378,0.085,Electronic
0.0345,-3.24,Electronic
0.0235,-11.052,Electronic
0.52,-10.413,Electronic
0.00907,-6.541,Electronic
0.0165,-9.516,Electronic
0.00551,-2.958,Electronic
0.103,-8.146,Electronic
0.0194,-5.428,Electronic
0.000771,-10.157,Electronic
0.316,-4.5760000000000005,Electronic
0.276,-13.733,Electronic
0.578,-10.805,Electronic
0.000148,-4.029,Electronic
0.0197,-3.755,Electronic
0.000866,-1.251,Electronic
0.0745,-3.205,Electronic
0.501,-3.261,Electronic
4.34e-05,-4.84,Electronic
0.08,-2.3680000000000003,Electronic
0.00078,-6.983,Electronic
0.000843,-3.847,Electronic
0.0114,-9.636,Electronic
0.153,-4.683,Electronic
0.00181,-3.633,Electronic
0.0040799999999999,-11.425999999999998,Electronic
0.00365,-0.4639999999999999,Electronic
0.022,-2.999,Electronic
0.122,-5.162000000000001,Electronic
0.373,-9.586,Electronic
0.294,-11.865,Electronic
0.00495,-8.477,Electronic
0.0253,-7.987999999999999,Electronic
0.127,-8.443999999999999,Electronic
0.213,-5.7010000000000005,Electronic
0.000175,-1.744,Electronic
0.000256,-10.573,Electronic
0.0168,-8.468,Electronic
0.0461,-6.638,Electronic
0.0006519999999999,-11.82,Electronic
0.00236,-5.587000000000001,Electronic
0.00311,-3.61,Electronic
0.00134,-5.761,Electronic
0.000333,-9.419,Electronic
0.02,-10.185,Electronic
0.75,-12.084,Electronic
0.0155,-5.107,Electronic
0.136,-6.938,Electronic
0.00556,-3.164,Electronic
0.0305,-6.891,Electronic
0.307,-12.54,Electronic
0.00229,-5.756,Electronic
0.0151,-6.24,Electronic
0.00552,0.004,Electronic
0.00362,-13.003,Electronic
0.00153,-4.551,Electronic
0.0078599999999999,-9.262,Electronic
0.3989999999999999,-8.735,Electronic
0.125,-8.251,Electronic
0.00479,-11.116,Electronic
0.2239999999999999,-6.372000000000001,Electronic
0.00462,-5.374,Electronic
0.00197,-1.673,Electronic
0.103,-14.947,Electronic
0.132,-14.097,Electronic
0.103,-7.559,Electronic
0.0551,-2.143,Electronic
0.00116,-7.957000000000001,Electronic
0.00115,-2.1790000000000003,Electronic
0.00798,-9.605,Electronic
0.00025,-7.518,Electronic
0.0857,-4.137,Electronic
0.0066099999999999,-2.6830000000000003,Electronic
0.475,-7.662999999999999,Electronic
0.00236,-4.797,Electronic
0.00763,-8.736,Electronic
0.134,-4.584,Electronic
0.00808,-1.887,Electronic
0.000739,-5.31,Electronic
0.503,-9.463,Electronic
0.0139,-14.946,Electronic
0.00704,-5.355,Electronic
0.0106,-4.09,Electronic
0.000245,-3.379,Electronic
0.000791,-6.935,Electronic
0.00232,-6.059,Electronic
0.111,-6.426,Electronic
0.000712,-12.554,Electronic
0.0196,-6.18,Electronic
0.0555,-4.534,Electronic
0.14,-5.766,Electronic
0.0178,-7.984,Electronic
0.0944,-3.076,Electronic
0.127,-6.109,Electronic
0.562,-10.509,Electronic
0.000212,-5.041,Electronic
0.00147,-3.152,Electronic
0.0157,-5.437,Electronic
0.0504,-11.302,Electronic
0.00539,-9.173,Electronic
0.613,-13.368,Electronic
0.0112,-4.515,Electronic
0.3879999999999999,-8.021,Electronic
0.00896,-0.937,Electronic
0.0229,-11.086,Electronic
0.00976,-1.744,Electronic
0.38,-8.048,Electronic
0.0321,-7.254,Electronic
0.6920000000000001,-8.677,Electronic
0.134,-10.6,Electronic
0.0383,-3.562,Electronic
0.0727,-7.55,Electronic
0.00409,-2.132,Electronic
0.212,-3.1630000000000003,Electronic
0.193,-3.82,Electronic
0.7909999999999999,-14.029000000000002,Electronic
0.606,-11.713,Electronic
0.472,-10.028,Electronic
0.0709,-9.489,Electronic
0.1689999999999999,-9.158,Electronic
0.0265,-10.047,Electronic
0.00507,-7.68,Electronic
0.802,-15.814,Electronic
0.00968,-6.837000000000001,Electronic
0.00372,-6.436,Electronic
0.0010199999999999,-8.759,Electronic
0.228,-5.212000000000001,Electronic
0.017,-5.787999999999999,Electronic
0.0199,-3.136,Electronic
0.00312,-7.0120000000000005,Electronic
0.0219,-7.233,Electronic
0.522,-6.71,Electronic
0.0431,-4.534,Electronic
0.000707,-2.071,Electronic
0.00883,-5.966,Electronic
0.00652,-4.296,Electronic
0.00168,-6.807,Electronic
0.114,-7.285,Electronic
0.0175,-3.919,Electronic
0.123,-1.173,Electronic
0.0694,-4.428,Electronic
0.0429,-9.724,Electronic
0.0508,-5.879,Electronic
0.0003,-5.613,Electronic
0.000109,-3.761,Electronic
0.000531,-3.443,Electronic
0.318,-9.808,Electronic
0.000712,-6.314,Electronic
0.466,-10.246,Electronic
0.417,-12.606,Electronic
0.611,-15.082,Electronic
0.012,-4.978,Electronic
0.0020399999999999,-7.134,Electronic
0.0317,-3.749,Electronic
0.098,-5.653,Electronic
0.00216,-3.301,Electronic
0.185,-3.425,Electronic
0.0163,-6.884,Electronic
0.0322,-4.32,Electronic
0.5479999999999999,-14.155,Electronic
0.562,-18.494,Electronic
0.00045,-1.86,Electronic
0.000992,-10.049,Electronic
0.00994,-12.262,Electronic
0.00912,-8.232000000000001,Electronic
0.0018899999999999,-5.686,Electronic
0.176,-1.189,Electronic
0.532,-9.79,Electronic
0.00029,-6.249,Electronic
0.0014,-3.669,Electronic
0.0038299999999999,-7.061,Electronic
0.0361,-6.711,Electronic
0.025,-6.492999999999999,Electronic
0.00557,-7.007999999999999,Electronic
0.031,-6.198,Electronic
0.0011,-2.206,Electronic
0.00465,-5.94,Electronic
0.0139,-6.22,Electronic
0.0144,-6.975,Electronic
0.201,-3.982,Electronic
0.118,-7.609,Electronic
0.00399,-4.683,Electronic
0.0203,-7.212999999999999,Electronic
0.00108,-5.595,Electronic
0.121,-7.297000000000001,Electronic
0.0133,-4.394,Electronic
0.287,-15.441,Electronic
0.0181,-2.801,Electronic
0.0791,-2.205,Electronic
2.84e-05,-3.139,Electronic
0.0204,-4.464,Electronic
0.555,-14.007,Electronic
0.00431,-7.089,Electronic
0.504,-4.893,Electronic
0.879,-17.017,Electronic
0.099,-2.332,Electronic
0.271,-8.718,Electronic
0.1119999999999999,-10.302,Electronic
0.0203,0.713,Electronic
0.0881,-6.266,Electronic
0.107,-5.631,Electronic
0.305,-8.304,Electronic
0.00122,-3.249,Electronic
0.000202,-4.953,Electronic
0.0097,-7.24,Electronic
0.00541,-3.636,Electronic
0.00171,-4.897,Electronic
0.24,-6.087000000000001,Electronic
0.000565,-3.652,Electronic
0.0141,-0.747,Electronic
0.077,-8.631,Electronic
0.00112,-5.382999999999999,Electronic
0.00784,-6.096,Electronic
0.00321,-1.759,Electronic
0.078,-2.897,Electronic
0.0819,-4.012,Electronic
0.0227,-5.678,Electronic
0.877,-11.390999999999998,Electronic
0.00975,-4.82,Electronic
0.00395,-4.685,Electronic
0.000399,-7.854,Electronic
0.00883,-7.316,Electronic
0.0302,-3.342,Electronic
0.0901,-7.122000000000001,Electronic
0.0068099999999999,-10.466,Electronic
0.0329,-5.104,Electronic
0.0363,-5.819,Electronic
0.00771,-0.485,Electronic
0.593,-14.386,Electronic
0.177,-5.027,Electronic
0.261,-5.919,Electronic
0.000202,-6.925,Electronic
0.0281,-2.015,Electronic
0.00391,-8.463,Electronic
2.64e-05,-3.714,Electronic
0.0209,-4.875,Electronic
0.000664,-5.91,Electronic
0.000396,-8.061,Electronic
0.308,-5.657,Electronic
0.3929999999999999,-5.648,Electronic
0.00339,-8.839,Electronic
0.1689999999999999,-9.128,Electronic
0.178,-14.558,Electronic
0.0631,-2.937,Electronic
0.0769,-7.847,Electronic
0.0279999999999999,-5.988,Electronic
0.046,-5.257000000000001,Electronic
0.368,-9.799,Electronic
0.00406,-4.368,Electronic
0.00165,-4.263999999999999,Electronic
0.0001189999999999,-3.047,Electronic
0.00759,-6.775,Electronic
0.000513,-3.1660000000000004,Electronic
0.425,-7.217,Electronic
0.0227,-9.254,Electronic
0.153,-6.778,Electronic
0.0118,-10.437,Electronic
0.000472,-7.664,Electronic
0.44,-14.707,Electronic
0.0184,-10.139,Electronic
0.00164,-1.929,Electronic
0.0418,-18.57,Electronic
0.0052,-6.415,Electronic
0.000136,-12.56,Electronic
0.0253,-6.473,Electronic
0.039,-7.695,Electronic
0.0129,-6.892,Electronic
0.0367,-6.934,Electronic
2.19e-05,-5.169,Electronic
0.4,-6.742000000000001,Electronic
0.00027,-4.222,Electronic
0.434,-22.772,Electronic
0.0054,-5.479,Electronic
0.00183,-9.536,Electronic
0.158,-6.4110000000000005,Electronic
0.0458,-4.666,Electronic
0.0047,-4.763999999999999,Electronic
0.0409999999999999,-4.322,Electronic
0.129,-13.157,Electronic
0.0402,-7.669,Electronic
0.0218,0.423,Electronic
0.366,-5.502999999999999,Electronic
0.00954,-4.623,Electronic
0.0027199999999999,-7.972,Electronic
0.0654,-2.282,Electronic
0.0578,-0.565,Electronic
0.0129,-4.489,Electronic
0.78,-16.384,Electronic
0.0253,-3.178,Electronic
0.000135,-11.123,Electronic
0.0002819999999999,-7.505,Electronic
0.522,-11.542,Electronic
0.011,-4.838,Electronic
0.132,-2.151,Electronic
0.0161,-5.995,Electronic
0.0201,-7.082000000000001,Electronic
0.875,-11.843,Electronic
0.00466,-3.77,Electronic
0.175,-2.425,Electronic
0.0364,-1.052,Electronic
0.0125,-3.264,Electronic
0.222,-11.532,Electronic
0.000767,-2.416,Electronic
0.178,-6.025,Electronic
0.0512,-9.941,Electronic
1.84e-05,-5.526,Electronic
0.0521,-13.089,Electronic
0.0115,-10.116,Electronic
0.0463,0.42,Electronic
0.00602,-4.736000000000001,Electronic
0.108,-7.381,Electronic
0.159,-7.642,Electronic
0.00121,-10.989,Electronic
0.023,-5.553,Electronic
0.0104,-5.821000000000001,Electronic
0.0107,-3.883,Electronic
0.0384,-13.724,Electronic
0.00894,-7.081,Electronic
0.0936,-5.797000000000001,Electronic
0.0218,-9.873,Electronic
0.0112,-14.098,Electronic
0.0847,-3.883,Electronic
0.000586,-6.436,Electronic
0.0124,-5.544,Electronic
0.0764,-9.179,Electronic
0.122,-6.346,Electronic
0.000412,-7.462999999999999,Electronic
0.282,-5.343999999999999,Electronic
0.0168,-5.13,Electronic
0.00134,-7.108,Electronic
0.312,-7.138,Electronic
0.0792,-8.874,Electronic
0.00106,-2.847,Electronic
0.00399,-6.276,Electronic
0.0802,-4.687,Electronic
0.00682,-5.572,Electronic
0.000281,-6.707999999999999,Electronic
0.00241,-3.817,Electronic
0.0148,-5.462999999999999,Electronic
0.022,-4.314,Electronic
0.0323,-1.993,Electronic
0.357,-10.182,Electronic
0.0066,-8.976,Electronic
0.0090599999999999,-9.051,Electronic
0.0141,-3.681,Electronic
0.773,-11.792,Electronic
0.0321,-7.024,Electronic
0.00122,-2.3040000000000003,Electronic
0.228,-7.633999999999999,Electronic
0.256,-5.75,Electronic
0.0028699999999999,-5.97,Electronic
0.0134,-2.7880000000000003,Electronic
0.0613,-3.732,Electronic
0.0341,-3.74,Electronic
0.0076799999999999,-5.871,Electronic
0.000127,-5.481,Electronic
0.7759999999999999,-10.449000000000002,Electronic
0.000148,-6.847,Electronic
0.5670000000000001,-13.287,Electronic
0.1369999999999999,-9.494,Electronic
0.00161,-2.325,Electronic
0.00118,-3.047,Electronic
0.00856,-4.123,Electronic
0.0627,-12.271,Electronic
0.016,-12.427,Electronic
0.000629,-3.437,Electronic
0.00818,-7.249,Electronic
7.04e-05,-6.2170000000000005,Electronic
0.0969,-7.063,Electronic
0.0217,-9.522,Electronic
0.00137,-7.81,Electronic
0.00674,-5.039,Electronic
0.121,-5.706,Electronic
0.4479999999999999,-11.491,Electronic
0.0128,-6.294,Electronic
0.0599,-4.94,Electronic
0.493,-11.538,Electronic
0.000216,-4.4110000000000005,Electronic
0.00527,-4.849,Electronic
0.444,-12.487,Electronic
0.0879,-7.987,Electronic
0.0105,-6.249,Electronic
0.000489,-16.327,Electronic
0.0013599999999999,-3.479,Electronic
0.089,-10.278,Electronic
0.00202,-7.576,Electronic
0.0057399999999999,-2.332,Electronic
0.00361,-5.468,Electronic
0.0289,-6.235,Electronic
0.00105,-10.787,Electronic
0.109,-9.488,Electronic
0.0654,-4.686,Electronic
0.906,-9.579,Electronic
0.0676,-7.685,Electronic
0.0006889999999999,-9.729,Electronic
0.0178,-2.652,Electronic
0.495,-14.679,Electronic
0.436,-15.175,Electronic
0.00963,-5.487,Electronic
0.0602,-3.97,Electronic
0.00427,-12.636,Electronic
0.00958,-3.404,Electronic
0.00326,-3.615,Electronic
0.0378,-7.443,Electronic
0.00504,-5.736000000000001,Electronic
0.00474,-4.506,Electronic
0.0198,-11.355,Electronic
0.23,-8.37,Electronic
0.0254,-4.309,Electronic
0.257,-8.493,Electronic
0.000996,-8.829,Electronic
0.94,-12.478,Electronic
0.254,-11.241,Electronic
0.226,-5.902,Electronic
0.00996,-4.34,Electronic
0.000513,-11.353,Electronic
0.0428,-5.138,Electronic
0.00173,-5.848,Electronic
0.00135,-5.702999999999999,Electronic
0.179,-2.852,Electronic
0.408,-7.744,Electronic
0.0385,-11.074000000000002,Electronic
0.00015,-2.679,Electronic
0.00125,-2.89,Electronic
0.872,-16.849,Electronic
0.00773,-7.111000000000001,Electronic
0.905,-12.936,Electronic
0.134,-7.387,Electronic
0.00173,-7.485,Electronic
0.153,-11.934,Electronic
0.00122,-2.897,Electronic
0.0027199999999999,-5.448,Electronic
0.1969999999999999,-8.419,Electronic
0.0148,-6.047999999999999,Electronic
0.000111,-4.004,Electronic
0.128,-6.922999999999999,Electronic
0.4539999999999999,-6.92,Electronic
0.0148,-3.158,Electronic
0.00441,-4.845,Electronic
0.00183,-3.83,Electronic
0.0126,-6.761,Electronic
0.00229,-6.214,Electronic
0.000445,-7.358,Electronic
0.187,-9.794,Electronic
0.012,-7.869,Electronic
0.0034,-0.872,Electronic
0.208,-4.89,Electronic
0.00318,-3.043,Electronic
0.00175,-3.21,Electronic
0.863,-10.691,Electronic
0.149,-4.936,Electronic
0.122,-7.787999999999999,Electronic
0.013,-7.515,Electronic
0.00118,-9.494,Electronic
0.385,-10.792,Electronic
0.143,-10.144,Electronic
0.0107,-4.702,Electronic
0.00894,-3.746,Electronic
0.115,-8.325,Electronic
0.0492,-8.24,Electronic
0.122,-7.459,Electronic
0.000679,-3.16,Electronic
0.166,-4.896,Electronic
0.000868,-8.794,Electronic
0.0182,-6.666,Electronic
0.00652,-4.915,Electronic
0.0025,-0.638,Electronic
